,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600011.SH,X600585.SH,X600188.SH,X002460.SZ,X600547.SH,X601898.SH,X601600.SH,X002466.SZ,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600803.SH,X600176.SH,X600027.SH,X601991.SH,X600489.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600160.SH,X000932.SZ,X000408.SZ,X600219.SH,X300037.SZ,X000539.SZ,X000629.SZ,X002080.SZ,X000723.SZ,X600995.SH,X600688.SH,X600378.SH,X000933.SZ,X000630.SZ,X600157.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.483230431990737,0,0,0,0.0259306180020589,0,0.059832637256173,0,0,0.0282774254469795,0,0,0,0,0,0,0,0,0,0.0124551105413097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191588988642969,0,0,0.129679865897859,0,0,0,0,0,0,0,0,0.0262080183448982,0,-0.0370791845475406,0,0,0,0,0
X600028.SH,0.656647574523473,0,0,0,0,0,0.169004121961124,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392956915111366,-0.123317396582114,0,0,0,0,0.113590557855239,0,0,0,0,0,0,0,0,-0.0408085957512031,0,0,0,0,0,0,0,0,-0.0979127785139631,0,0,0,0,0,0,-0.0764741424178826,0,0.0519777175461973,0,0,0,0,0,0
X601088.SH,0.11332288913641,0,0,0,0,0,0,0.249342175537703,0,0,0.00536601288591364,0,0,0,0,0.0436377355668448,0.0720152827745832,0,0,0,0,0,0,0,0,0,0.0105603482069103,0,0,0,0,0,0,0.133234464718351,-0.0348539659050751,0,0,0,0,-0.0613975593971026,0,0,0,0,0,0,0,0,0,0,0,0.00269661072927358,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.00582718001851867,0,0,0,0,0,0,0,0,0,0,-0.0448847148736713,0,0,0,0.0393826015229631,0,0.0676758813210061,0,0,0,0,-0.0112782163156122,0,0,0,0,0,0.0407220907440517,0.00918503417410439,0,0,0,0,0,0,0.118711775755939,0,0,0,0,0,0,0,0.135626764531885,0,0.0174020198499394,-0.00442732359279417,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085004353531953,0,0,0,0,0.00163581473033726,0,0,0.133438153634466,0,0.0801719697127482,0,-0.0400091033125767,0.0619965131505356,0,0,0,0,0.0606313551810447,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0532143963473143,0,0.0370754043739463,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0853373524863443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698567463043636,0,0,-0.0677823836442622,0,0,-0.105048374978651,0,0,-0.0697282035474575,0,-0.0719755772617954,0,0,0,0,0,0,0,0,0,0,0,0,0.101763363039107,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.151522804472269,0,0,0,0.0751047861317307,0,0,0,0,0,0,0,0,0,0,0,0.0654085782733483,0,0,0,0,0,0,-0.135660297814881,0,0,0,0,0,0.110010625170685,0,0,0.068763728430832,0.102757676272716,0,0.0547885210757848,0,0,0,0,0,0,0.0590756727391573,0,0,0,0,0,-0.0441045483211142,0.035199739697582,0,0,0,0,0
X600188.SH,0,0,0.581162553459853,0,0,0,0,0,0,0,0.013051112579592,0,0,0,0,0,0,0,0,0,0,0,0.0499943374750622,0,0,0,0,-0.0856161944323404,0,-0.259524168258214,0,0,0.238287330201721,0,0.0187510235734453,0,0,0,0,0,0,0,0.214963090172817,0,0,0,0,0,0,0.110976314950078,0,0.0551412219210111,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.128327130355217,0.478914226140485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068917309340493,0,0,0.0980915808738135,0,0,0,0,0,0,0.0608231573286543,0,0,0,0,0,0.0262701141000948,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0549655926697022,0.0452602622281594,0,0,0,0,0,0,0,0,0,0,-0.205657147795137,0,0,0,0,0,0,0.0195223353579647,0,0,0,0.699322394385875,0,0,0,0,0,0,0,0,-0.078023824493097,0,0,0,0,0.0197851635857576,0,0,0,0,0,0,0,0.00366660192553445,-0.0222394749309714,0,0,0,0,0,0
X601898.SH,0.206898641549468,0,0,0,0,0,0,0.203261817733398,0.0286588965471749,-0.0673103688916101,0,0,0.056915549411655,3.46944695195361e-18,0,0,0,0,0.112724957627763,0,0,0,-0.173339585012971,0,0,0,0,-0.00941461618258418,0,0,-0.103172773994296,0.239344613919258,0.0900050903799448,0.116186362960569,0,0,0,0,0,-0.122437357089165,0,0,0.0510832533707282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291320432869575,0,0.120691474238362,0,0,0,0,0,0,0.0788612746835651,0.541066931939126,0,0,0,0,0,0,0,0,0,0,0,0.0704971403353304,0,0,0,0,0,0,0,0,0.0185196145006249,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0203687365428706,0.713709262577779,0,0.130098384271852,-0.0154126667179084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00245987160392879,0,0,0,0,0.0873066034759413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100462329269502,0,0,0.00849767510507799,0,-0.032478481622675,0,0,0,0,0
X000792.SZ,0,-0.0213040075106044,0,0,0,-0.0601597692923483,0,0,0.123528632626757,-0.0130969236814681,0.0693924557842352,0,0.261506825130257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339450466779001,0,0.0163381684856709,0,0.0601855505250876,0,0,0,0.0493947172253755,0,0,0.0471065520160979,0,0,0,0,0,0.0121007714661207,0,0.0378241184178765,-0.037653448324707,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0215617855441723,0,0,0,0.0122720545294154,0,0,0,0,0.00596336424237751,0,0.068033278870502,0,0.0171878883181538,0,0,0,0,0,0,0.068659787492954,0,-0.0790178459113918,0,0,0,0,0,0.0346054513486236,0,0,0.0336381199334621,-0.0501714982585871,0,0.172714630296335,0,0.0164508088664471,0,0,0,0,0,0,0,-0.0116281187413366,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0312558080671389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195182534238912,0,0.0617503004131295,0.358928980622168,0,0,0,0,0,0.00443591674500452,0,0,0,0,0,0,-0.191149424747507,0,0,0,0,0,0,0,0,-0.0883342035046999,0.0455720175903278,0,0,0,0,0,0,0
X600111.SH,0,0,0.0470546364109691,0,0,0,0,0,0,0,0,0.0744041295969385,0.0524897068379408,0,0,0,0,0.15259873114759,0,0,-0.0127784348652015,0,0,0,0,0,0,0,0,-0.0210692207671851,0,0,0,0,0,0,0,0,0,0,0.3949427831536,0,0,0.0267131599814131,0,0,0,0,0,0,0,0.0174083470297414,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.173298272409369,0,0,0,0,0,0,0,0,0,0,0,0.336364968476543,0,0,0,0,0,0,0,0,0,0,0,0.0122522431016325,0,0,0,0,0,0,0,0,0,0,0.0496553576078406,0.134343209600378,0,0,0,0,0,0,0,0,0,0,0,-0.0011443068647143,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074496437959269,0,0,0,0,0.135149417092676,0,0.00466948182240548,0.0534025794532587,0,0,0,-0.0416196020376819,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0804032202768323,0,0.160488109916505,0,0.0250805161418461,0,0.0611489947844644,0,0,0,0,0,0.0918446115583212,-0.0967851311098741,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.120272012328706,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0236280735027054,0,0,0,0,0.11186390709382,0,0,0,-0.0393778385443364,0,0,0,0.203458277204068,0,0,0,0,0,0,0.000199444691387933,0,0,0,0,0,0.0295879125628355,0,0,0,0,2.16840434497101e-19,-0.0267518838520817,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.111553103716605,0,0,0,0,0,0,0,0,0,0,-0.169427124518923,0,0.136244442764752,0,0,0,0,0,0,0,0,0,0,0,0,0.135666414127074,0,0.473351075997394,0,0,0,0,0,-0.0902713256074547,0,0,0,0,0,-0.0640786585683735,0,0,0,0,0,0.0352753702064695,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.293842656867247,0,0.00451179709433843,-0.0544593293406347,0,0,0,0,0,0,0,0,0,0,0,0,0.0291874086273451,0,-0.0657176143266482,0,0,0,0,0,0.0011669129436341,0,0,0.0864839230908957,0,0,0,0,0,0.228614651943047,0,0,0,0,0.0655651643805451,0.165032368269783,0,0,0,0,0,0,0,0,0,0.0311307452770495,0,0,0,0,0
X600426.SH,0,0,0,0.0682567855281302,0,-0.00786011754058018,0,0.395507819069838,0,0,0,0,0,0,0,0,0,0,0,0,0.0857005848470192,0,0,0,0,0,0,0,0,0,0.0102725920191152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00898490770349189,0.0273669500326021,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.106655898157591,0,0,0,0,0,0,0.0394600625989864,0,0,0,0.0243170044540155,0,0,0,0,0,0,0.0238440729622043,0.100323673155565,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0201926444206054,0.127925797585552,0.0171787276678019,0,0,0,0,0,0.193524191637971,0,0,0,0.0220858604470029,0,0,0,0,0,0,0
X600795.SH,0,0.00436453078016011,0,0,0,0.354650913288729,0,0.0837451085844454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329542861913148,0,-0.0680588420108779,0.0135506173934379,0,0,0,0,0,0,0,0,0.0296845166700058,0,0,0,0.0541021134849106,0,0,0.0440878177388631,0,0,0,0,0.00168474317806892,0,0,0,0,0,0,0
X600803.SH,0,0,0.0334257612402598,0,0,0,0,0,0,0,0,0,0,0,0,0.548326514648098,0,0,0,0,0,0,0.080154353230788,0,0,0,0.0394024545742564,0,0,0,0.0880943477689975,0,0.191510705778363,0.0313735583542703,0.106535206596239,0,0,0,0,0.0139428221279205,0,0,0,0,0,0,0.0301404469991425,0,0,0,0.0866574560485191,0,-0.0800125644612556,-0.239393887200402,0,0,0,0,0
X600176.SH,0,0,0.189034852846885,0,0.257670581286951,-0.0738549003500107,0,-0.114145812298221,0,0,0,0,0,0,0,0.134351521237976,0.156201994413838,0,0,0,0.0177719181623741,0,0,0,0,0,0,-0.011895712508201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148712613475566,0,0,0,0,0,0,0,0,0,0.0468083385789402,-0.143874418395714,0,0,0,0,0,0
X600027.SH,0.0389989810964133,0,0,0,0,0.560885761256246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258080970480021,0,0,0,0,0.0883410915089102,-0.0646233334906511,0,0,0,0,0.241913454917457,0,0,0,0,0,-0.0203767631729106,0,0,0,0,0,0.0216063046194172,0.0422051873069018,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.00959260120485756,0,0,-0.013017543211169,0,0,0,0,0,0,0.203146353735617,0,0,0,0,0,0.202251433962613,0,0,0,0,0,0.2546678074211,0,0,0,0,0,0,0,0,0,0,0,0.0810989043498524,-0.201353735184127,0,0.0553661595382799,0.0304530132109599,0,0,0,0,0.0391545456991453,-0.122076522635186,0,0,-0.0152593933535164,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.000275628729148039,0.70995194207986,0,0.0167820946487064,0.021360991373287,0,0,0,0,0,0,0,0.0990933859483686,0,0,0,0,0,0,0,0,0,0.0406606123504843,0,0,0,0.0632794597993467,0,0,0,0,0,0,0,0,0,0,0.0319284891492476,0,0,0,0,0,0.0263770104366174,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.352645998753234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360910897493019,0.237746272727298,0,0,0,-0.0366858500531738,0,0,0,0,0,0,0
X000983.SZ,0.0677990435532133,0,0,0,0,0,0,0.00444443978065909,0.0673127742636441,0,0,0,0,0,0,0.0107035847731045,0,0,0.249390825977057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277286625025469,0,0,0,0,0,0,0,0,0,0,0,0.190787676774023,0.086884101435198,0,0,0,-0.00124270867382091,0,0,0,0,0,0,0
X601699.SH,0.0403391964155355,0.0445477090670334,0,0,0,0,0,0.154582776892003,0.292720415190058,0.0250217263978937,0,0,0,0,0,0,0,0,-0.121241635190875,0,0,0,0,0,0,0,0,0,0,0,0.023321303583344,0,0,0,0,0,0,0,0,-0.0805607687464296,0,0,0,0,0,0,0.105509851476441,0,0,0.111783164007406,0,-0.00511020090447288,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.322320921063109,0,0,0.164133254222356,0,0,0,0,0,0,0,0,0.252178568862498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171584008534839,0,0,0,0,0,0.0142075313443782,0,0,0,0,0.0147754310993972,0.0644057795634616,-0.0683376019525872,0,0,0,0,0,0
X600160.SH,0,-0.284050168161361,0,0,-0.0422111543592209,0,0,0,0,0,0,0,0,0.0989067277189909,0,0.0739506793120525,0,0,0,0,0.0260462431040803,0,0.0483727470057808,0,0,0.0352432189202022,0,0.0744258564763622,0,0,0,0.298296424014776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197471133938573,0,-0.0285887395559263,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.104131645677899,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.084532744583033,0,0,0,0,0,0.0352942308050328,0,0,0,0,0.0153791959971713,0,0.105461895196163,0,0,0,0,0,0,0,0,0,0.0150847303381681,0,0,0,0,0,0,0.0195459895013635,0.0320232295470365,-0.0302344128917488,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.0247405806499985,0,0,0.232795746171427,0,0,0,0,0.257068323722258,0,0,0,0,0,0,0.0305449413356311,0,0,0,0,0,0,0,0,0,0,0,0.0867925912314034,0,0.0108307971526571,0,0,0,0,-0.0542719752461463,0,0,0.0662765948425798,0,0,0.00953878204932421,0,0,0,0.166763572266315,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0416887375253172,0,0.0863964547850955,0,0,0,0,0.0991983389179441,0,0,0,0,0,0,0,0,0.0931449055473539,0,0,0,0,0,0,-0.0327967708157517,0,0,0,0,0,0,0,0,0,0,0,-0.0314588016502598,0.028981071847219,0.0395454795523568,0.0196422383207114,0.11589762304518,0,0,0,0.0519355627354444,0,0,0,0.00965979897030146,0,0,0,0,0,0,0
X300037.SZ,-0.103017866578647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177622952842028,-0.239578693524119,0,0,0,0,0,0,0,-0.104903920792917,0,0,0,0,0,0,0,0,0,0,0,0.000657002757194198,0,0,0,0,0,0,0,0.175865284626657,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.208791290839533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337421167270892,0.209044460504609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702754544511492,0,0,0,0,0,0,0,0.006108150452659,0,0.114710684403752,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.187464247140398,0.0324996579347122,0,0,0,0,0.188466569079311,0,0,0,0.276627974581844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301759670636202,0,0.029692748207411,0,0.00353483234593388,0,0,0,0.000892204110714261,-0.0420719399869062,0,0,0,0.0478015450566007,0,0,0,0,0,0,0,-0.0162520799439944,-0.0190706636478258,0,0,0,0,0,0
X002080.SZ,-0.163052417998748,0,0,0,0,-0.0753378263814811,0.0744526987625997,0,0,0,0,0.0609947330958637,0.0474418465550363,0,0,0,0.0298147274341181,0,0.258772131167705,0,0,0,0,0,0,-0.0919989423502061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115134550609832,0,0,0,0,-0.0302503753840349,0,0,0.00945285788443106,0.0147692883277896,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.209421578005633,0,0,0,0,0.179873932092954,0,0,0,0,0,0,0,0.0919265700497988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439624230212216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0.0192767806079079,0,0,0,0,0.24200890336652,0,0,0,0,0,0.0292813783764424,0,0,0,0,0,0.183776586679984,-0.105085475673117,0,0,0,0,0,0,0,0,0,0.112723415935878,0,0,0,0.294230926904371,0,0,0,0,0,0.00119542233389677,0,0,0,0,0,0.0662944758229412,0,0,0,0,0,0,0
X600688.SH,0,0.113836791443399,0,0,0,0,0.058280280540466,0,0,0,0,0.00672522265471035,0,0,0,0,0.050898959174142,0,0,0,0,0,0.0877172806264361,0,0,0,0,0,0,0,0,0,0,0,-0.00860822663317841,0,0,0.00329055824090336,0,0,0.0352045976595217,0,0,0.0401079982773256,0,0,0,0,0,0,0,0.0177988041776632,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0450656431475268,0,0,0.313803033986733,0,0,0.072839567624078,0,0.241182953321795,-0.278159312042785,0,0,0,0,0.20230105500458,0.0345839203248213,0.0397228490892635,0,0,0,-0.0657685564774329,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0704304611630747,0,0,0,0,0,0,0,-0.0721947805843112,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0.0679432589442976,0,0.0134907005683687,0.196121583077596,0.135155856916939,0.0567830321504945,0,0,0,0,0,0,0,0,0,0,0,0,0.0215465296388027,0,0.00983714342208967,0,0,0.335999365430151,0,0.0232542224709965,0,-0.0317169004587883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0.0870204618863323,0,0,0,0,0,0,0,0,0,0,0.0577706325540079,0,0,0,0,0,0,0.0449684788019712,0,0,0,0.0229381467875825,0,0,0,0,0,0,0,0.226486903827,0,0,0,0,0,0,0,0,0,0.148349588077757,0,0.0164206274183642,0.0472340163909156,0,0,0,0,0,0,0,0.00909498070756265,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0413895971142034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262989299144007,0,0.113139049521331,0.0501915032850889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059407178258127,0.022937775280051,0,0,0,0,0,0
X600096.SH,0,0,0,0,-0.024655913727669,0,0,0.0339412691575746,0.0796610245783015,0,0,0,0.169970612768799,0.0991762762248095,0,0,0,0,0,0,0.00634611858666239,0,0,0,0,0,0,0,0,0,0,0,0.115534341783463,0,0.177781545008208,0,0,0,0,0,0,0,0.0741245558710111,0,0,0.0322138866508657,0,0,0,0,0,-0.0147512960393759,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.384320906806682,0,0,0,0,0,0,0,0.112001632349589,-0.0956169533238078,0,0,0,0,0.0704798776264537,0,0,-0.0735620130247135,0.08087990001215,0,0,0,0,0,0,-0.151112495803503,0,0,0,0,-0.149918156440763,0,0,0,-0.000209052485857994,0,0,0,0,0,0.000319969110472267,0,0,0,0,0,0,0
Slope,0,0,0,0,0.482438469799789,0,0,0.217910601901341,0,0,0,0,-0.59694624080941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178258075930379,0,0.274008244864169,0,0,-0.0991097874540675,0,0.169328174083717,0.48541221428788,0,0,0,-0.38035412612632,0,0,0,0,0,0,0,0.0147872003138603,0,0,0.157073500430939,0,1.29992464855603,0,0,0,0,0,0
TED,0,0.112387212204978,0,0,0,0,0,0,0,0,0,0,0.336930573878876,0,0,0,0,0,0,0,0.242602908720794,0,0.114935027618413,0,0,0,0,0,0,0,0,0,0,0,0.142234760683463,0,0,0,0,0,0,0,-0.209448605514991,0,0,0,0,0,-0.211387363430668,0,-0.416556611740948,0.545559462587006,0,0,0,0,0,0,0
RealEstate_excess,-0.0449585431431652,0,0,0,0,0,0.0832509532333077,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910670962264143,0.10486225421032,0.114018577388646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219109432338464,0,-0.0273951929442285,0,0,0,-0.197834084477869,-0.0633120541803838,0,0,0,0,0,0.0261487910619772,0,0,0,0,0,0
MKreturn,-0.0196210012076239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982545228519188,0,0,0,-0.00957249128481531,0,0,0,0.0613872567117921,0,0,-0.0975301422203259,0,0,0,0,0.0657288594839094,0,0,0,0,0,-0.0327955754554602,0,0,0,-0.057871582955548,0,0,0,0,0,0,0,0.108969750186439,0.0160941585371075,-0.0215865270176588,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00151155061431752,0,0,0,0,0,0,0,0,0,0,3.0540644662994e-05,0,0,0,0,-0.000230073240340961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00109623859406399,0,0,0,0,0,0,0,-0.0013796470292153,0.00389504983306423,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00390168060865361,-0.0141253314553633,0,0,0.00468851094411983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090391649389003,0,0.00129269309353208,0,0,0,0,-5.28816664300544e-05,0,-0.00531782129270157,-0.00772208760825656,0,0,0,0,0,0,0,0,-0.00942509074422102,0.0033689324961485,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149630426199464,-0.0145350658021392,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00163715257313643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00517116749144956,-0.00336654588993707,0,0,0,0,0,0
